fecha,t,m
2012-05-19,85,1
2012-05-19,87,1
2012-05-19,89,1
2012-05-19,90,2
2012-05-19,92,2
2012-05-19,94,2
2012-05-19,95,1
2012-05-19,100,2
2012-05-19,101,1
2012-05-19,104,2
2012-05-19,107,1
2012-05-19,108,2
2012-05-19,109,1
2012-05-19,110,1
2012-05-19,112,1
2012-05-19,117,3
2012-05-19,118,1
2012-05-19,120,1
2012-05-19,121,4
2012-05-19,122,2
2012-05-19,124,2
2012-05-19,125,2
2012-05-19,126,1
2012-05-19,127,1
2012-05-19,128,1
2012-05-19,129,1
2012-05-19,131,1
2012-05-19,133,1
2012-05-19,134,4
2012-05-19,135,1
2012-05-19,136,1
2012-05-19,139,1
2012-05-19,140,1
2012-05-19,142,2
2012-05-19,144,3
2012-05-26,1,1
2012-05-26,5,2
2012-05-26,6,3
2012-05-26,10,1
2012-05-26,13,1
2012-05-26,15,1
2012-05-26,16,1
2012-05-26,17,1
2012-05-26,21,1
2012-05-26,22,1
2012-05-26,24,1
2012-05-26,26,1
2012-05-26,28,1
2012-05-26,40,1
2012-05-26,48,1
2012-05-26,52,1
2012-05-26,54,5
2012-05-26,59,1
2012-05-26,61,2
2012-05-26,75,2
2012-05-26,77,2
2012-05-26,79,1
2012-05-26,82,1
2012-05-26,83,1
2012-05-26,84,1
2012-05-26,85,1
2012-05-26,87,2
2012-05-26,89,1
2012-05-26,93,2
2012-05-26,96,2
2012-05-26,98,1
2012-05-26,102,1
2012-05-26,104,1
2012-05-26,107,2
2012-05-26,108,1
2012-05-26,109,1
2012-05-26,110,1
2012-05-26,111,1
2012-05-26,112,1
2012-05-26,113,1
2012-05-26,114,1
2012-05-26,116,1
2012-05-26,117,3
2012-05-26,118,1
2012-05-26,120,2
2012-05-26,121,1
2012-05-26,122,1
2012-05-26,125,1
2012-05-26,128,1
2012-05-26,132,1
2012-05-26,134,1
2012-05-26,138,3
2012-05-26,140,3
2012-05-26,141,1
2012-06-02,2,1
2012-06-02,5,1
2012-06-02,7,1
2012-06-02,8,1
2012-06-02,9,1
2012-06-02,11,1
2012-06-02,15,1
2012-06-02,22,2
2012-06-02,25,1
2012-06-02,29,1
2012-06-02,35,1
2012-06-02,39,1
2012-06-02,44,2
2012-06-02,51,1
2012-06-02,56,1
2012-06-02,57,2
2012-06-02,59,1
2012-06-02,67,1
2012-06-02,68,1
2012-06-02,69,1
2012-06-02,71,2
2012-06-02,72,1
2012-06-02,82,1
2012-06-02,84,2
2012-06-02,86,1
2012-06-02,87,1
2012-06-02,89,1
2012-06-02,90,1
2012-06-02,91,2
2012-06-02,94,2
2012-06-02,95,3
2012-06-02,96,2
2012-06-02,99,1
2012-06-02,100,1
2012-06-02,101,2
2012-06-02,105,2
2012-06-02,108,1
2012-06-02,109,1
2012-06-02,111,1
2012-06-02,112,1
2012-06-02,114,1
2012-06-02,117,2
2012-06-02,121,1
2012-06-02,122,3
2012-06-02,123,1
2012-06-02,124,2
2012-06-02,125,1
2012-06-02,127,1
2012-06-02,130,2
2012-06-02,131,1
2012-06-02,133,1
2012-06-02,135,1
2012-06-02,139,1
2012-06-02,141,5
2012-06-02,142,2
2012-06-02,143,1
2012-06-02,144,2
2012-06-09,3,1
2012-06-09,7,4
2012-06-09,11,2
2012-06-09,12,3
2012-06-09,13,3
2012-06-09,15,1
2012-06-09,17,1
2012-06-09,19,1
2012-06-09,21,1
2012-06-09,23,1
2012-06-09,24,1
2012-06-09,25,1
2012-06-09,33,1
2012-06-09,34,1
2012-06-09,39,1
2012-06-09,52,2
2012-06-09,57,4
2012-06-09,59,2
2012-06-09,61,1
2012-06-09,63,2
2012-06-09,65,1
2012-06-09,68,2
2012-06-09,69,2
2012-06-09,75,1
2012-06-09,76,1
2012-06-09,78,2
2012-06-09,82,1
2012-06-09,83,1
2012-06-09,84,1
2012-06-09,86,2
2012-06-09,90,1
2012-06-09,91,2
2012-06-09,95,1
2012-06-09,96,1
2012-06-09,97,1
2012-06-09,98,2
2012-06-09,99,1
2012-06-09,107,2
2012-06-09,108,2
2012-06-09,113,1
2012-06-09,114,1
2012-06-09,116,2
2012-06-09,117,2
2012-06-09,119,2
2012-06-09,128,1
2012-06-09,130,1
2012-06-09,131,1
2012-06-09,133,1
2012-06-09,134,1
2012-06-09,135,1
2012-06-09,136,1
2012-06-09,139,1
2012-06-09,140,2
2012-06-09,141,2
2012-06-09,142,2
2012-06-09,144,2
2012-06-16,1,1
2012-06-16,2,2
2012-06-16,3,1
2012-06-16,8,2
2012-06-16,11,1
2012-06-16,12,1
2012-06-16,20,1
2012-06-16,22,3
2012-06-16,25,1
2012-06-16,28,1
2012-06-16,29,3
2012-06-16,30,1
2012-06-16,46,3
2012-06-16,47,2
2012-06-16,48,1
2012-06-16,56,2
2012-06-16,58,2
2012-06-16,59,1
2012-06-16,61,2
2012-06-16,62,1
2012-06-16,63,2
2012-06-16,64,1
2012-06-16,67,1
2012-06-16,68,1
2012-06-16,70,1
2012-06-16,73,3
2012-06-16,74,1
2012-06-16,75,1
2012-06-16,77,1
2012-06-16,78,1
2012-06-16,80,1
2012-06-16,81,3
2012-06-16,85,1
2012-06-16,88,1
2012-06-16,92,1
2012-06-16,93,2
2012-06-16,94,1
2012-06-16,96,2
2012-06-16,100,1
2012-06-16,102,1
2012-06-16,108,1
2012-06-16,111,1
2012-06-16,112,2
2012-06-16,116,1
2012-06-16,117,1
2012-06-16,121,1
2012-06-16,124,1
2012-06-16,125,3
2012-06-16,126,1
2012-06-16,128,2
2012-06-16,131,2
2012-06-16,132,1
2012-06-16,133,2
2012-06-16,134,2
2012-06-16,135,1
2012-06-16,136,1
2012-06-16,137,1
2012-06-16,138,1
2012-06-16,141,1
2012-06-23,2,1
2012-06-23,3,1
2012-06-23,4,1
2012-06-23,5,1
2012-06-23,6,1
2012-06-23,7,1
2012-06-23,8,1
2012-06-23,9,1
2012-06-23,12,1
2012-06-23,13,1
2012-06-23,15,1
2012-06-23,16,2
2012-06-23,17,1
2012-06-23,19,1
2012-06-23,20,1
2012-06-23,22,3
2012-06-23,23,1
2012-06-23,24,1
2012-06-23,28,1
2012-06-23,31,1
2012-06-23,43,1
2012-06-23,48,1
2012-06-23,49,1
2012-06-23,63,1
2012-06-23,65,1
2012-06-23,69,1
2012-06-23,70,2
2012-06-23,72,2
2012-06-23,74,1
2012-06-23,75,1
2012-06-23,80,1
2012-06-23,81,2
2012-06-23,82,1
2012-06-23,88,3
2012-06-23,91,1
2012-06-23,92,1
2012-06-23,97,2
2012-06-23,100,1
2012-06-23,106,2
2012-06-23,111,2
2012-06-23,112,1
2012-06-23,113,1
2012-06-23,115,1
2012-06-23,118,1
2012-06-23,119,2
2012-06-23,121,1
2012-06-23,122,1
2012-06-23,124,1
2012-06-23,126,1
2012-06-23,127,1
2012-06-23,129,3
2012-06-23,130,3
2012-06-23,132,1
2012-06-23,133,1
2012-06-23,135,1
2012-06-23,136,1
2012-06-23,139,1
2012-06-23,142,2
2012-06-23,144,2
2012-06-30,2,1
2012-06-30,3,1
2012-06-30,4,1
2012-06-30,5,1
2012-06-30,6,2
2012-06-30,7,1
2012-06-30,12,1
2012-06-30,17,1
2012-06-30,18,1
2012-06-30,22,1
2012-06-30,23,1
2012-06-30,46,1
2012-06-30,48,1
2012-06-30,52,1
2012-06-30,54,1
2012-06-30,56,1
2012-06-30,60,1
2012-06-30,63,1
2012-06-30,65,1
2012-06-30,66,1
2012-06-30,68,1
2012-06-30,71,1
2012-06-30,74,1
2012-06-30,75,1
2012-06-30,78,1
2012-06-30,79,1
2012-06-30,81,1
2012-06-30,82,1
2012-06-30,83,2
2012-06-30,85,1
2012-06-30,89,2
2012-06-30,92,2
2012-06-30,93,1
2012-06-30,94,1
2012-06-30,98,1
2012-06-30,102,1
2012-06-30,103,1
2012-06-30,105,1
2012-06-30,106,3
2012-06-30,107,1
2012-06-30,108,1
2012-06-30,109,1
2012-06-30,110,1
2012-06-30,111,1
2012-06-30,112,1
2012-06-30,114,1
2012-06-30,117,1
2012-06-30,118,1
2012-06-30,120,1
2012-06-30,126,1
2012-06-30,127,1
2012-06-30,128,3
2012-06-30,129,1
2012-06-30,132,1
2012-06-30,133,1
2012-06-30,134,3
2012-06-30,135,1
2012-06-30,136,1
2012-06-30,137,1
2012-06-30,138,1
2012-06-30,142,2
2012-06-30,143,1
2012-07-07,1,1
2012-07-07,2,1
2012-07-07,3,1
2012-07-07,5,1
2012-07-07,6,1
2012-07-07,9,1
2012-07-07,12,1
2012-07-07,14,2
2012-07-07,17,1
2012-07-07,19,1
2012-07-07,22,1
2012-07-07,26,1
2012-07-07,27,1
2012-07-07,36,1
2012-07-07,45,1
2012-07-07,46,1
2012-07-07,55,1
2012-07-07,59,1
2012-07-07,60,1
2012-07-07,62,3
2012-07-07,64,2
2012-07-07,68,1
2012-07-07,70,1
2012-07-07,74,1
2012-07-07,75,1
2012-07-07,76,1
2012-07-07,79,1
2012-07-07,80,1
2012-07-07,82,1
2012-07-07,84,1
2012-07-07,88,1
2012-07-07,89,2
2012-07-07,91,2
2012-07-07,93,1
2012-07-07,95,1
2012-07-07,97,2
2012-07-07,100,1
2012-07-07,104,1
2012-07-07,107,1
2012-07-07,110,1
2012-07-07,112,2
2012-07-07,115,1
2012-07-07,118,2
2012-07-07,120,1
2012-07-07,123,1
2012-07-07,124,1
2012-07-07,129,1
2012-07-07,130,1
2012-07-07,133,1
2012-07-07,137,3
2012-07-07,138,2
2012-07-07,140,1
2012-07-07,143,1
2012-07-14,2,1
2012-07-14,3,2
2012-07-14,5,1
2012-07-14,9,2
2012-07-14,11,1
2012-07-14,12,1
2012-07-14,13,1
2012-07-14,19,2
2012-07-14,22,1
2012-07-14,23,1
2012-07-14,24,1
2012-07-14,25,1
2012-07-14,27,1
2012-07-14,29,1
2012-07-14,30,1
2012-07-14,35,1
2012-07-14,41,1
2012-07-14,57,1
2012-07-14,62,1
2012-07-14,66,1
2012-07-14,67,1
2012-07-14,68,1
2012-07-14,71,2
2012-07-14,72,1
2012-07-14,73,1
2012-07-14,74,1
2012-07-14,75,1
2012-07-14,76,1
2012-07-14,77,2
2012-07-14,78,2
2012-07-14,79,4
2012-07-14,81,1
2012-07-14,85,1
2012-07-14,87,1
2012-07-14,88,2
2012-07-14,91,2
2012-07-14,92,1
2012-07-14,94,2
2012-07-14,95,1
2012-07-14,97,2
2012-07-14,98,1
2012-07-14,99,1
2012-07-14,100,2
2012-07-14,101,1
2012-07-14,105,1
2012-07-14,106,1
2012-07-14,115,2
2012-07-14,118,1
2012-07-14,119,1
2012-07-14,120,1
2012-07-14,121,1
2012-07-14,122,2
2012-07-14,124,1
2012-07-14,125,2
2012-07-14,126,1
2012-07-14,129,2
2012-07-14,133,1
2012-07-14,134,1
2012-07-14,135,1
2012-07-14,136,1
2012-07-14,137,2
2012-07-14,138,2
2012-07-14,139,2
2012-07-14,140,1
2012-07-14,141,1
2012-07-14,143,1
2012-07-14,144,1
2012-07-21,2,1
2012-07-21,3,2
2012-07-21,4,1
2012-07-21,6,1
2012-07-21,8,1
2012-07-21,12,1
2012-07-21,15,1
2012-07-21,17,1
2012-07-21,18,1
2012-07-21,20,1
2012-07-21,23,1
2012-07-21,24,1
2012-07-21,29,2
2012-07-21,38,1
2012-07-21,50,1
2012-07-21,55,1
2012-07-21,57,1
2012-07-21,60,1
2012-07-21,61,1
2012-07-21,63,1
2012-07-21,69,4
2012-07-21,71,1
2012-07-21,74,1
2012-07-21,80,1
2012-07-21,83,1
2012-07-21,84,2
2012-07-21,85,1
2012-07-21,87,1
2012-07-21,89,1
2012-07-21,90,1
2012-07-21,91,1
2012-07-21,94,1
2012-07-21,100,1
2012-07-21,102,1
2012-07-21,103,1
2012-07-21,104,1
2012-07-21,106,4
2012-07-21,107,1
2012-07-21,111,1
2012-07-21,112,1
2012-07-21,114,1
2012-07-21,115,1
2012-07-21,117,1
2012-07-21,119,1
2012-07-21,120,2
2012-07-21,121,2
2012-07-21,126,2
2012-07-21,127,1
2012-07-21,128,1
2012-07-21,129,1
2012-07-21,130,3
2012-07-21,131,1
2012-07-21,133,2
2012-07-21,134,2
2012-07-21,135,1
2012-07-21,137,3
2012-07-21,138,2
2012-07-21,142,1
2012-07-28,1,2
2012-07-28,6,1
2012-07-28,9,1
2012-07-28,10,1
2012-07-28,14,1
2012-07-28,15,1
2012-07-28,16,3
2012-07-28,17,1
2012-07-28,23,2
2012-07-28,24,1
2012-07-28,25,1
2012-07-28,28,1
2012-07-28,50,1
2012-07-28,51,1
2012-07-28,52,1
2012-07-28,55,1
2012-07-28,59,1
2012-07-28,64,3
2012-07-28,65,1
2012-07-28,66,1
2012-07-28,67,1
2012-07-28,68,1
2012-07-28,69,1
2012-07-28,71,2
2012-07-28,74,1
2012-07-28,77,1
2012-07-28,79,1
2012-07-28,81,1
2012-07-28,83,2
2012-07-28,85,1
2012-07-28,86,1
2012-07-28,87,1
2012-07-28,88,1
2012-07-28,90,1
2012-07-28,92,1
2012-07-28,98,1
2012-07-28,99,1
2012-07-28,100,3
2012-07-28,103,1
2012-07-28,105,1
2012-07-28,107,1
2012-07-28,108,3
2012-07-28,109,1
2012-07-28,116,2
2012-07-28,119,3
2012-07-28,120,1
2012-07-28,121,1
2012-07-28,122,1
2012-07-28,124,1
2012-07-28,125,1
2012-07-28,128,2
2012-07-28,133,1
2012-07-28,134,1
2012-07-28,135,1
2012-07-28,137,1
2012-07-28,138,1
2012-07-28,139,1
2012-07-28,140,2
2012-07-28,142,1
2012-08-04,1,3
2012-08-04,3,2
2012-08-04,4,2
2012-08-04,6,1
2012-08-04,10,1
2012-08-04,13,1
2012-08-04,15,2
2012-08-04,16,2
2012-08-04,18,2
2012-08-04,20,1
2012-08-04,21,1
2012-08-04,23,1
2012-08-04,32,1
2012-08-04,35,1
2012-08-04,38,1
2012-08-04,43,1
2012-08-04,44,1
2012-08-04,56,1
2012-08-04,58,1
2012-08-04,60,3
2012-08-04,63,2
2012-08-04,66,1
2012-08-04,68,1
2012-08-04,70,1
2012-08-04,77,1
2012-08-04,78,1
2012-08-04,79,1
2012-08-04,80,1
2012-08-04,82,1
2012-08-04,84,1
2012-08-04,86,1
2012-08-04,87,2
2012-08-04,89,1
2012-08-04,90,2
2012-08-04,93,3
2012-08-04,95,2
2012-08-04,97,2
2012-08-04,100,1
2012-08-04,106,2
2012-08-04,108,1
2012-08-04,109,1
2012-08-04,110,1
2012-08-04,114,1
2012-08-04,118,1
2012-08-04,119,1
2012-08-04,120,1
2012-08-04,122,1
2012-08-04,123,2
2012-08-04,124,1
2012-08-04,125,2
2012-08-04,126,3
2012-08-04,127,1
2012-08-04,128,1
2012-08-04,129,2
2012-08-04,130,1
2012-08-04,131,3
2012-08-04,134,1
2012-08-04,136,3
2012-08-04,139,1
2012-08-04,140,2
2012-08-04,143,1
2012-08-04,144,2
2012-08-11,1,1
2012-08-11,3,1
2012-08-11,5,1
2012-08-11,7,1
2012-08-11,10,1
2012-08-11,15,1
2012-08-11,16,1
2012-08-11,20,1
2012-08-11,33,1
2012-08-11,37,1
2012-08-11,38,1
2012-08-11,51,1
2012-08-11,60,1
2012-08-11,63,1
2012-08-11,64,2
2012-08-11,66,1
2012-08-11,72,1
2012-08-11,79,1
2012-08-11,81,1
2012-08-11,88,2
2012-08-11,98,1
2012-08-11,100,2
2012-08-11,101,1
2012-08-11,102,1
2012-08-11,104,1
2012-08-11,105,1
2012-08-11,112,1
2012-08-11,116,1
2012-08-11,117,1
2012-08-11,118,1
2012-08-11,120,1
2012-08-11,121,1
2012-08-11,122,1
2012-08-11,123,1
2012-08-11,124,1
2012-08-11,125,1
2012-08-11,129,2
2012-08-11,130,1
2012-08-11,132,2
2012-08-11,133,1
2012-08-11,134,3
2012-08-11,138,1
2012-08-11,140,3
2012-08-11,141,1
2012-08-11,142,1
2012-08-11,144,2
2012-08-18,1,1
2012-08-18,2,1
2012-08-18,3,2
2012-08-18,7,1
2012-08-18,11,1
2012-08-18,12,2
2012-08-18,16,1
2012-08-18,18,1
2012-08-18,20,1
2012-08-18,23,1
2012-08-18,27,1
2012-08-18,37,1
2012-08-18,47,1
2012-08-18,53,1
2012-08-18,56,2
2012-08-18,59,1
2012-08-18,64,1
2012-08-18,65,2
2012-08-18,70,1
2012-08-18,71,1
2012-08-18,73,1
2012-08-18,74,1
2012-08-18,79,1
2012-08-18,81,2
2012-08-18,82,1
2012-08-18,83,1
2012-08-18,84,1
2012-08-18,85,1
2012-08-18,88,1
2012-08-18,89,1
2012-08-18,92,1
2012-08-18,93,1
2012-08-18,94,1
2012-08-18,98,1
2012-08-18,99,1
2012-08-18,100,1
2012-08-18,101,1
2012-08-18,102,1
2012-08-18,104,2
2012-08-18,105,1
2012-08-18,107,2
2012-08-18,112,1
2012-08-18,115,1
2012-08-18,117,1
2012-08-18,120,1
2012-08-18,121,1
2012-08-18,125,1
2012-08-18,126,1
2012-08-18,128,1
2012-08-18,131,2
2012-08-18,135,3
2012-08-18,137,1
2012-08-18,140,3
2012-08-18,141,2
2012-08-25,1,3
2012-08-25,2,1
2012-08-25,5,3
2012-08-25,16,1
2012-08-25,17,2
2012-08-25,21,1
2012-08-25,22,1
2012-08-25,26,2
2012-08-25,29,1
2012-08-25,32,1
2012-08-25,44,1
2012-08-25,47,1
2012-08-25,52,1
2012-08-25,57,2
2012-08-25,58,1
2012-08-25,60,1
2012-08-25,70,1
2012-08-25,73,1
2012-08-25,75,1
2012-08-25,76,1
2012-08-25,79,1
2012-08-25,80,1
2012-08-25,81,1
2012-08-25,82,2
2012-08-25,85,1
2012-08-25,87,3
2012-08-25,89,1
2012-08-25,93,1
2012-08-25,94,1
2012-08-25,95,1
2012-08-25,96,1
2012-08-25,100,2
2012-08-25,101,1
2012-08-25,106,1
2012-08-25,111,1
2012-08-25,116,1
2012-08-25,118,2
2012-08-25,119,1
2012-08-25,121,1
2012-08-25,123,3
2012-08-25,128,1
2012-08-25,130,1
2012-08-25,133,1
2012-08-25,135,1
2012-08-25,136,1
2012-08-25,138,2
2012-08-25,139,1
2012-08-25,140,1
2012-08-25,142,1
2012-09-01,1,2
2012-09-01,3,2
2012-09-01,6,2
2012-09-01,8,1
2012-09-01,9,2
2012-09-01,10,2
2012-09-01,12,1
2012-09-01,15,1
2012-09-01,16,1
2012-09-01,19,1
2012-09-01,22,1
2012-09-01,27,1
2012-09-01,28,1
2012-09-01,30,1
2012-09-01,36,1
2012-09-01,47,1
2012-09-01,51,2
2012-09-01,61,1
2012-09-01,63,1
2012-09-01,70,1
2012-09-01,74,1
2012-09-01,75,1
2012-09-01,77,2
2012-09-01,78,1
2012-09-01,79,2
2012-09-01,81,1
2012-09-01,84,1
2012-09-01,88,2
2012-09-01,90,1
2012-09-01,94,2
2012-09-01,95,1
2012-09-01,96,1
2012-09-01,98,1
2012-09-01,99,1
2012-09-01,101,1
2012-09-01,102,1
2012-09-01,104,1
2012-09-01,105,1
2012-09-01,106,1
2012-09-01,108,3
2012-09-01,110,1
2012-09-01,111,2
2012-09-01,112,2
2012-09-01,113,1
2012-09-01,114,1
2012-09-01,115,1
2012-09-01,119,2
2012-09-01,120,1
2012-09-01,122,1
2012-09-01,123,1
2012-09-01,124,1
2012-09-01,125,1
2012-09-01,127,2
2012-09-01,129,1
2012-09-01,130,1
2012-09-01,132,1
2012-09-01,139,1
2012-09-01,141,2
2012-09-01,143,1
2012-09-08,1,1
2012-09-08,5,1
2012-09-08,6,1
2012-09-08,7,1
2012-09-08,8,1
2012-09-08,9,2
2012-09-08,15,1
2012-09-08,18,1
2012-09-08,19,1
2012-09-08,25,1
2012-09-08,26,2
2012-09-08,51,1
2012-09-08,52,1
2012-09-08,54,1
2012-09-08,56,1
2012-09-08,59,1
2012-09-08,60,2
2012-09-08,62,1
2012-09-08,63,3
2012-09-08,65,1
2012-09-08,66,1
2012-09-08,70,1
2012-09-08,71,1
2012-09-08,72,1
2012-09-08,73,1
2012-09-08,74,1
2012-09-08,76,2
2012-09-08,77,2
2012-09-08,79,1
2012-09-08,84,1
2012-09-08,86,1
2012-09-08,89,3
2012-09-08,90,2
2012-09-08,91,2
2012-09-08,93,1
2012-09-08,94,1
2012-09-08,95,1
2012-09-08,96,1
2012-09-08,97,1
2012-09-08,99,1
2012-09-08,103,1
2012-09-08,104,1
2012-09-08,105,1
2012-09-08,106,1
2012-09-08,109,2
2012-09-08,110,1
2012-09-08,111,2
2012-09-08,112,1
2012-09-08,113,1
2012-09-08,115,1
2012-09-08,117,2
2012-09-08,120,3
2012-09-08,121,1
2012-09-08,124,1
2012-09-08,126,1
2012-09-08,127,1
2012-09-08,128,1
2012-09-08,129,1
2012-09-08,131,2
2012-09-08,134,1
2012-09-08,135,1
2012-09-08,137,2
2012-09-08,138,3
2012-09-08,139,2
2012-09-08,140,1
2012-09-08,141,1
2012-09-08,144,1
2012-09-15,1,2
2012-09-15,3,1
2012-09-15,4,2
2012-09-15,8,1
2012-09-15,10,1
2012-09-15,11,1
2012-09-15,12,3
2012-09-15,14,1
2012-09-15,15,1
2012-09-15,17,1
2012-09-15,20,2
2012-09-15,22,1
2012-09-15,23,1
2012-09-15,24,1
2012-09-15,28,1
2012-09-15,39,1
2012-09-15,41,1
2012-09-15,45,1
2012-09-15,52,1
2012-09-15,59,1
2012-09-15,63,1
2012-09-15,64,1
2012-09-15,66,1
2012-09-15,68,1
2012-09-15,70,1
2012-09-15,71,1
2012-09-15,74,2
2012-09-15,76,3
2012-09-15,77,1
2012-09-15,80,3
2012-09-15,81,1
2012-09-15,87,2
2012-09-15,89,1
2012-09-15,94,1
2012-09-15,97,3
2012-09-15,98,1
2012-09-15,103,1
2012-09-15,104,1
2012-09-15,107,2
2012-09-15,108,2
2012-09-15,110,1
2012-09-15,111,1
2012-09-15,116,2
2012-09-15,117,1
2012-09-15,119,1
2012-09-15,123,3
2012-09-15,124,2
2012-09-15,125,1
2012-09-15,126,1
2012-09-15,128,1
2012-09-15,129,1
2012-09-15,131,1
2012-09-15,132,1
2012-09-15,136,2
2012-09-15,137,2
2012-09-15,138,1
2012-09-15,140,1
2012-09-15,141,1
2012-09-15,142,3
2012-09-15,143,1
2012-09-22,1,2
2012-09-22,5,2
2012-09-22,9,1
2012-09-22,10,1
2012-09-22,12,2
2012-09-22,14,1
2012-09-22,17,1
2012-09-22,18,1
2012-09-22,19,1
2012-09-22,23,2
2012-09-22,27,1
2012-09-22,30,1
2012-09-22,47,1
2012-09-22,49,1
2012-09-22,59,2
2012-09-22,60,1
2012-09-22,62,1
2012-09-22,65,1
2012-09-22,67,2
2012-09-22,68,2
2012-09-22,71,1
2012-09-22,74,1
2012-09-22,75,1
2012-09-22,76,4
2012-09-22,83,1
2012-09-22,85,2
2012-09-22,89,1
2012-09-22,91,1
2012-09-22,94,1
2012-09-22,96,3
2012-09-22,97,1
2012-09-22,100,1
2012-09-22,101,1
2012-09-22,103,3
2012-09-22,104,1
2012-09-22,105,1
2012-09-22,106,1
2012-09-22,109,2
2012-09-22,110,2
2012-09-22,114,3
2012-09-22,115,1
2012-09-22,116,2
2012-09-22,117,1
2012-09-22,118,1
2012-09-22,119,2
2012-09-22,120,1
2012-09-22,121,2
2012-09-22,125,1
2012-09-22,127,1
2012-09-22,132,2
2012-09-22,133,1
2012-09-22,134,3
2012-09-22,135,1
2012-09-22,139,2
2012-09-22,143,2
2012-09-29,5,1
2012-09-29,6,1
2012-09-29,7,1
2012-09-29,8,1
2012-09-29,9,1
2012-09-29,10,1
2012-09-29,12,2
2012-09-29,13,1
2012-09-29,15,2
2012-09-29,17,1
2012-09-29,18,1
2012-09-29,19,1
2012-09-29,20,1
2012-09-29,21,1
2012-09-29,23,2
2012-09-29,24,1
2012-09-29,25,1
2012-09-29,26,1
2012-09-29,27,1
2012-09-29,35,1
2012-09-29,38,1
2012-09-29,48,1
2012-09-29,53,1
2012-09-29,54,2
2012-09-29,55,1
2012-09-29,56,2
2012-09-29,58,1
2012-09-29,61,3
2012-09-29,64,2
2012-09-29,68,1
2012-09-29,69,1
2012-09-29,71,1
2012-09-29,72,2
2012-09-29,73,2
2012-09-29,75,1
2012-09-29,79,1
2012-09-29,80,1
2012-09-29,81,1
2012-09-29,83,3
2012-09-29,84,1
2012-09-29,88,1
2012-09-29,91,1
2012-09-29,92,1
2012-09-29,94,2
2012-09-29,99,1
2012-09-29,105,1
2012-09-29,109,1
2012-09-29,110,1
2012-09-29,112,1
2012-09-29,114,1
2012-09-29,115,3
2012-09-29,116,1
2012-09-29,117,2
2012-09-29,118,2
2012-09-29,119,1
2012-09-29,120,3
2012-09-29,122,3
2012-09-29,124,1
2012-09-29,125,1
2012-09-29,126,1
2012-09-29,128,1
2012-09-29,129,1
2012-09-29,130,2
2012-09-29,131,1
2012-09-29,135,2
2012-09-29,136,1
2012-09-29,137,2
2012-09-29,138,2
2012-09-29,141,2
2012-09-29,142,1
2012-09-29,143,2
2012-09-29,144,3
2012-10-06,4,1
2012-10-06,5,1
2012-10-06,6,1
2012-10-06,7,1
2012-10-06,8,1
2012-10-06,11,1
2012-10-06,12,2
2012-10-06,13,1
2012-10-06,14,1
2012-10-06,15,2
2012-10-06,18,1
2012-10-06,19,1
2012-10-06,20,1
2012-10-06,22,1
2012-10-06,23,1
2012-10-06,31,1
2012-10-06,35,1
